universal_name,ticker,CIK,Date Filed,10k_url
Cintas,CTAS,0000723254,2022-07-27,https://www.sec.gov/Archives/edgar/data/723254/0000723254-22-000019.txt
Cintas,CTAS,0000723254,2023-07-27,https://www.sec.gov/Archives/edgar/data/723254/0000723254-23-000025.txt
Cintas,CTAS,0000723254,2024-07-25,https://www.sec.gov/Archives/edgar/data/723254/0000723254-24-000036.txt
Cintas,CTAS,0000723254,2025-07-28,https://www.sec.gov/Archives/edgar/data/723254/0000723254-25-000017.txt
Cognizant Technology Solutions,CTSH,0001058290,2022-02-16,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-22-000023.txt
Cognizant Technology Solutions,CTSH,0001058290,2023-02-15,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-23-000027.txt
Cognizant Technology Solutions,CTSH,0001058290,2024-02-14,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-24-000017.txt
Cognizant Technology Solutions,CTSH,0001058290,2025-02-12,https://www.sec.gov/Archives/edgar/data/1058290/0001058290-25-000017.txt
Corteva,CTVA,0001755672,2022-02-10,https://www.sec.gov/Archives/edgar/data/1755672/0001755672-22-000005.txt
Corteva,CTVA,0001755672,2023-02-09,https://www.sec.gov/Archives/edgar/data/1755672/0001755672-23-000005.txt
Corteva,CTVA,0001755672,2024-02-08,https://www.sec.gov/Archives/edgar/data/1755672/0001755672-24-000004.txt
Corteva,CTVA,0001755672,2025-02-14,https://www.sec.gov/Archives/edgar/data/1755672/0001755672-25-000005.txt
Carvana,CVNA,0001690820,2022-02-24,https://www.sec.gov/Archives/edgar/data/1690820/0001690820-22-000080.txt
Carvana,CVNA,0001690820,2023-02-23,https://www.sec.gov/Archives/edgar/data/1690820/0001690820-23-000052.txt
Carvana,CVNA,0001690820,2024-02-22,https://www.sec.gov/Archives/edgar/data/1690820/0001690820-24-000093.txt
Carvana,CVNA,0001690820,2025-02-19,https://www.sec.gov/Archives/edgar/data/1690820/0001690820-25-000074.txt
CVS Health,CVS,0000064803,2022-02-09,https://www.sec.gov/Archives/edgar/data/64803/0000064803-22-000008.txt
CVS Health,CVS,0000064803,2023-02-08,https://www.sec.gov/Archives/edgar/data/64803/0000064803-23-000009.txt
CVS Health,CVS,0000064803,2024-02-07,https://www.sec.gov/Archives/edgar/data/64803/0000064803-24-000007.txt
CVS Health,CVS,0000064803,2025-02-12,https://www.sec.gov/Archives/edgar/data/64803/0000064803-25-000007.txt
Chevron,CVX,0000093410,2022-02-24,https://www.sec.gov/Archives/edgar/data/93410/0000093410-22-000019.txt
Chevron,CVX,0000093410,2023-02-23,https://www.sec.gov/Archives/edgar/data/93410/0000093410-23-000009.txt
Chevron,CVX,0000093410,2024-02-26,https://www.sec.gov/Archives/edgar/data/93410/0000093410-24-000013.txt
Chevron,CVX,0000093410,2025-02-21,https://www.sec.gov/Archives/edgar/data/93410/0000093410-25-000009.txt
Community Health Systems,CYH,0001108109,2022-02-17,https://www.sec.gov/Archives/edgar/data/1108109/0001564590-22-005570.txt
Community Health Systems,CYH,0001108109,2023-02-17,https://www.sec.gov/Archives/edgar/data/1108109/0001564590-23-002038.txt
Community Health Systems,CYH,0001108109,2024-02-21,https://www.sec.gov/Archives/edgar/data/1108109/0000950170-24-018021.txt
Community Health Systems,CYH,0001108109,2025-02-19,https://www.sec.gov/Archives/edgar/data/1108109/0000950170-25-023242.txt
Caesars Entertainment,CZR,0001590895,2022-02-24,https://www.sec.gov/Archives/edgar/data/1590895/0001590895-22-000061.txt
Caesars Entertainment,CZR,0001590895,2023-02-22,https://www.sec.gov/Archives/edgar/data/1590895/0001590895-23-000070.txt
Caesars Entertainment,CZR,0001590895,2024-02-20,https://www.sec.gov/Archives/edgar/data/1590895/0001590895-24-000051.txt
Caesars Entertainment,CZR,0001590895,2025-02-25,https://www.sec.gov/Archives/edgar/data/1590895/0001590895-25-000068.txt
Dominion Energy,D,0000715957,2022-02-24,https://www.sec.gov/Archives/edgar/data/715957/0001564590-22-006589.txt
Dominion Energy,D,0000715957,2023-02-21,https://www.sec.gov/Archives/edgar/data/715957/0000950170-23-003287.txt
Dominion Energy,D,0000715957,2024-02-23,https://www.sec.gov/Archives/edgar/data/715957/0000950170-24-019110.txt
Dominion Energy,D,0000715957,2025-02-27,https://www.sec.gov/Archives/edgar/data/715957/0000950170-25-028387.txt
Delta Air Lines,DAL,0000027904,2022-02-11,https://www.sec.gov/Archives/edgar/data/27904/0000027904-22-000003.txt
Delta Air Lines,DAL,0000027904,2023-02-10,https://www.sec.gov/Archives/edgar/data/27904/0000027904-23-000003.txt
Delta Air Lines,DAL,0000027904,2024-02-12,https://www.sec.gov/Archives/edgar/data/27904/0000027904-24-000003.txt
Delta Air Lines,DAL,0000027904,2025-02-11,https://www.sec.gov/Archives/edgar/data/27904/0000027904-25-000004.txt
Dana,DAN,0000026780,2022-02-23,https://www.sec.gov/Archives/edgar/data/26780/0001437749-22-004203.txt
Dana,DAN,0000026780,2023-02-21,https://www.sec.gov/Archives/edgar/data/26780/0001437749-23-003931.txt
Dana,DAN,0000026780,2024-02-20,https://www.sec.gov/Archives/edgar/data/26780/0001437749-24-004751.txt
Dana,DAN,0000026780,2025-02-20,https://www.sec.gov/Archives/edgar/data/26780/0001437749-25-004554.txt
DoorDash,DASH,0001792789,2022-03-01,https://www.sec.gov/Archives/edgar/data/1792789/0001628280-22-004350.txt
DoorDash,DASH,0001792789,2023-02-27,https://www.sec.gov/Archives/edgar/data/1792789/0001628280-23-005131.txt
DoorDash,DASH,0001792789,2024-02-20,https://www.sec.gov/Archives/edgar/data/1792789/0001628280-24-005600.txt
DoorDash,DASH,0001792789,2025-02-14,https://www.sec.gov/Archives/edgar/data/1792789/0001628280-25-005715.txt
DuPont,DD,0001666700,2022-02-11,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-22-000009.txt
DuPont,DD,0001666700,2023-02-15,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-23-000008.txt
DuPont,DD,0001666700,2024-02-15,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-24-000008.txt
DuPont,DD,0001666700,2025-02-14,https://www.sec.gov/Archives/edgar/data/1666700/0001666700-25-000005.txt
Deere,DE,0000315189,2022-12-15,https://www.sec.gov/Archives/edgar/data/315189/0001558370-22-018703.txt
Deere,DE,0000315189,2023-12-15,https://www.sec.gov/Archives/edgar/data/315189/0001558370-23-019812.txt
Deere,DE,0000315189,2024-12-12,https://www.sec.gov/Archives/edgar/data/315189/0001558370-24-016169.txt
Deere,DE,0000315189,2025-12-18,https://www.sec.gov/Archives/edgar/data/315189/0001104659-25-122321.txt
Dell Technologies,DELL,0001571996,2022-03-24,https://www.sec.gov/Archives/edgar/data/1571996/0001571996-22-000009.txt
Dell Technologies,DELL,0001571996,2023-03-30,https://www.sec.gov/Archives/edgar/data/1571996/0001571996-23-000007.txt
Dell Technologies,DELL,0001571996,2024-03-25,https://www.sec.gov/Archives/edgar/data/1571996/0001571996-24-000036.txt
Dell Technologies,DELL,0001571996,2025-03-25,https://www.sec.gov/Archives/edgar/data/1571996/0001571996-25-000034.txt
Dollar General,DG,0000029534,2022-03-18,https://www.sec.gov/Archives/edgar/data/29534/0001558370-22-003921.txt
Dollar General,DG,0000029534,2023-03-24,https://www.sec.gov/Archives/edgar/data/29534/0001558370-23-004574.txt
Dollar General,DG,0000029534,2024-03-25,https://www.sec.gov/Archives/edgar/data/29534/0001558370-24-003813.txt
Dollar General,DG,0000029534,2025-03-21,https://www.sec.gov/Archives/edgar/data/29534/0001558370-25-003413.txt
Quest Diagnostics,DGX,0001022079,2022-02-28,https://www.sec.gov/Archives/edgar/data/1022079/0001022079-22-000027.txt
Quest Diagnostics,DGX,0001022079,2023-02-21,https://www.sec.gov/Archives/edgar/data/1022079/0001022079-23-000018.txt
Quest Diagnostics,DGX,0001022079,2024-02-22,https://www.sec.gov/Archives/edgar/data/1022079/0001022079-24-000041.txt
Quest Diagnostics,DGX,0001022079,2025-02-20,https://www.sec.gov/Archives/edgar/data/1022079/0001022079-25-000044.txt
D.R. Horton,DHI,0000882184,2022-11-18,https://www.sec.gov/Archives/edgar/data/882184/0000882184-22-000184.txt
D.R. Horton,DHI,0000882184,2023-11-17,https://www.sec.gov/Archives/edgar/data/882184/0000882184-23-000115.txt
D.R. Horton,DHI,0000882184,2024-11-19,https://www.sec.gov/Archives/edgar/data/882184/0000882184-24-000057.txt
D.R. Horton,DHI,0000882184,2025-11-19,https://www.sec.gov/Archives/edgar/data/882184/0000882184-25-000081.txt
Danaher,DHR,0000313616,2022-02-23,https://www.sec.gov/Archives/edgar/data/313616/0000313616-22-000061.txt
Danaher,DHR,0000313616,2023-02-22,https://www.sec.gov/Archives/edgar/data/313616/0000313616-23-000087.txt
Danaher,DHR,0000313616,2024-02-21,https://www.sec.gov/Archives/edgar/data/313616/0000313616-24-000052.txt
Danaher,DHR,0000313616,2025-02-20,https://www.sec.gov/Archives/edgar/data/313616/0000313616-25-000043.txt
HF Sinclair,DINO,0001915657,2023-02-28,https://www.sec.gov/Archives/edgar/data/1915657/0001915657-23-000015.txt
HF Sinclair,DINO,0001915657,2024-02-21,https://www.sec.gov/Archives/edgar/data/1915657/0001915657-24-000040.txt
HF Sinclair,DINO,0001915657,2025-02-20,https://www.sec.gov/Archives/edgar/data/1915657/0001915657-25-000019.txt
Walt Disney,DIS,0001744489,2022-11-29,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-22-000213.txt
Walt Disney,DIS,0001744489,2023-11-21,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-23-000216.txt
Walt Disney,DIS,0001744489,2024-11-14,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-24-000276.txt
Walt Disney,DIS,0001744489,2025-11-13,https://www.sec.gov/Archives/edgar/data/1744489/0001744489-25-000155.txt
Delek US Holdings,DK,0001694426,2022-02-25,https://www.sec.gov/Archives/edgar/data/1694426/0001694426-22-000048.txt
Delek US Holdings,DK,0001694426,2023-03-01,https://www.sec.gov/Archives/edgar/data/1694426/0001694426-23-000007.txt
Delek US Holdings,DK,0001694426,2024-02-28,https://www.sec.gov/Archives/edgar/data/1694426/0001694426-24-000028.txt
Delek US Holdings,DK,0001694426,2025-02-26,https://www.sec.gov/Archives/edgar/data/1694426/0001694426-25-000013.txt
Dick's Sporting Goods,DKS,0001089063,2022-03-23,https://www.sec.gov/Archives/edgar/data/1089063/0001089063-22-000031.txt
Dick's Sporting Goods,DKS,0001089063,2023-03-23,https://www.sec.gov/Archives/edgar/data/1089063/0001089063-23-000023.txt
Dick's Sporting Goods,DKS,0001089063,2024-03-28,https://www.sec.gov/Archives/edgar/data/1089063/0001089063-24-000037.txt
Dick's Sporting Goods,DKS,0001089063,2025-03-27,https://www.sec.gov/Archives/edgar/data/1089063/0001089063-25-000012.txt
Dollar Tree,DLTR,0000935703,2022-03-15,https://www.sec.gov/Archives/edgar/data/935703/0000935703-22-000020.txt
Dollar Tree,DLTR,0000935703,2023-03-10,https://www.sec.gov/Archives/edgar/data/935703/0000935703-23-000016.txt
Dollar Tree,DLTR,0000935703,2024-03-20,https://www.sec.gov/Archives/edgar/data/935703/0000935703-24-000011.txt
Dollar Tree,DLTR,0000935703,2025-03-26,https://www.sec.gov/Archives/edgar/data/935703/0000935703-25-000015.txt
Dover,DOV,0000029905,2022-02-11,https://www.sec.gov/Archives/edgar/data/29905/0000029905-22-000009.txt
Dover,DOV,0000029905,2023-02-10,https://www.sec.gov/Archives/edgar/data/29905/0000029905-23-000008.txt
Dover,DOV,0000029905,2024-02-09,https://www.sec.gov/Archives/edgar/data/29905/0000029905-24-000008.txt
Dover,DOV,0000029905,2025-02-14,https://www.sec.gov/Archives/edgar/data/29905/0000029905-25-000006.txt
Dow,DOW,0001751788,2022-02-04,https://www.sec.gov/Archives/edgar/data/1751788/0001751788-22-000011.txt
Dow,DOW,0001751788,2023-02-01,https://www.sec.gov/Archives/edgar/data/1751788/0001751788-23-000014.txt
Dow,DOW,0001751788,2024-01-31,https://www.sec.gov/Archives/edgar/data/1751788/0001751788-24-000010.txt
Dow,DOW,0001751788,2025-02-04,https://www.sec.gov/Archives/edgar/data/1751788/0001751788-25-000012.txt
Darden Restaurants,DRI,0000940944,2022-07-22,https://www.sec.gov/Archives/edgar/data/940944/0000940944-22-000042.txt
Darden Restaurants,DRI,0000940944,2023-07-21,https://www.sec.gov/Archives/edgar/data/940944/0000940944-23-000037.txt
Darden Restaurants,DRI,0000940944,2024-07-19,https://www.sec.gov/Archives/edgar/data/940944/0000940944-24-000035.txt
Darden Restaurants,DRI,0000940944,2025-07-18,https://www.sec.gov/Archives/edgar/data/940944/0000940944-25-000038.txt
DTE Energy,DTE,0000936340,2022-02-10,https://www.sec.gov/Archives/edgar/data/936340/0000936340-22-000077.txt
DTE Energy,DTE,0000936340,2023-02-23,https://www.sec.gov/Archives/edgar/data/936340/0000936340-23-000073.txt
DTE Energy,DTE,0000936340,2024-02-08,https://www.sec.gov/Archives/edgar/data/936340/0000936340-24-000076.txt
DTE Energy,DTE,0000936340,2025-02-13,https://www.sec.gov/Archives/edgar/data/936340/0000936340-25-000065.txt
Duke Energy,DUK,0001326160,2022-02-24,https://www.sec.gov/Archives/edgar/data/1326160/0001326160-22-000072.txt
Duke Energy,DUK,0001326160,2023-02-27,https://www.sec.gov/Archives/edgar/data/1326160/0001326160-23-000073.txt
Duke Energy,DUK,0001326160,2024-02-23,https://www.sec.gov/Archives/edgar/data/1326160/0001326160-24-000037.txt
Duke Energy,DUK,0001326160,2025-02-27,https://www.sec.gov/Archives/edgar/data/1326160/0001326160-25-000072.txt
DaVita,DVA,0000927066,2022-02-11,https://www.sec.gov/Archives/edgar/data/927066/0000927066-22-000012.txt
DaVita,DVA,0000927066,2023-02-22,https://www.sec.gov/Archives/edgar/data/927066/0000927066-23-000011.txt
DaVita,DVA,0000927066,2024-02-14,https://www.sec.gov/Archives/edgar/data/927066/0000927066-24-000013.txt
DaVita,DVA,0000927066,2025-02-13,https://www.sec.gov/Archives/edgar/data/927066/0000927066-25-000012.txt
Devon Energy,DVN,0001090012,2022-02-16,https://www.sec.gov/Archives/edgar/data/1090012/0001564590-22-005321.txt
Devon Energy,DVN,0001090012,2023-02-15,https://www.sec.gov/Archives/edgar/data/1090012/0000950170-23-002852.txt
Devon Energy,DVN,0001090012,2024-02-28,https://www.sec.gov/Archives/edgar/data/1090012/0000950170-24-021781.txt
Devon Energy,DVN,0001090012,2025-02-19,https://www.sec.gov/Archives/edgar/data/1090012/0000950170-25-022844.txt
DXC Technology,DXC,0001688568,2022-05-26,https://www.sec.gov/Archives/edgar/data/1688568/0001688568-22-000027.txt
DXC Technology,DXC,0001688568,2023-05-19,https://www.sec.gov/Archives/edgar/data/1688568/0001688568-23-000030.txt
DXC Technology,DXC,0001688568,2024-05-17,https://www.sec.gov/Archives/edgar/data/1688568/0001688568-24-000032.txt
DXC Technology,DXC,0001688568,2025-05-15,https://www.sec.gov/Archives/edgar/data/1688568/0001688568-25-000029.txt
Electronic Arts,EA,0000712515,2022-05-25,https://www.sec.gov/Archives/edgar/data/712515/0000712515-22-000011.txt
Electronic Arts,EA,0000712515,2023-05-24,https://www.sec.gov/Archives/edgar/data/712515/0000712515-23-000028.txt
Electronic Arts,EA,0000712515,2024-05-22,https://www.sec.gov/Archives/edgar/data/712515/0000712515-24-000023.txt
Electronic Arts,EA,0000712515,2025-05-13,https://www.sec.gov/Archives/edgar/data/712515/0000712515-25-000022.txt
Ebay,EBAY,0001065088,2022-02-24,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-22-000006.txt
Ebay,EBAY,0001065088,2023-02-23,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-23-000006.txt
Ebay,EBAY,0001065088,2024-02-28,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-24-000036.txt
Ebay,EBAY,0001065088,2025-02-27,https://www.sec.gov/Archives/edgar/data/1065088/0001065088-25-000037.txt
Ecolab,ECL,0000031462,2022-02-25,https://www.sec.gov/Archives/edgar/data/31462/0001558370-22-002059.txt
Ecolab,ECL,0000031462,2023-02-24,https://www.sec.gov/Archives/edgar/data/31462/0001558370-23-001969.txt
Ecolab,ECL,0000031462,2024-02-23,https://www.sec.gov/Archives/edgar/data/31462/0001558370-24-001581.txt
Ecolab,ECL,0000031462,2025-02-21,https://www.sec.gov/Archives/edgar/data/31462/0001558370-25-001263.txt
Consolidated Edison,ED,0001047862,2022-02-17,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-22-000039.txt
Consolidated Edison,ED,0001047862,2023-02-16,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-23-000038.txt
Consolidated Edison,ED,0001047862,2024-02-15,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-24-000012.txt
Consolidated Edison,ED,0001047862,2025-02-20,https://www.sec.gov/Archives/edgar/data/1047862/0001047862-25-000011.txt
Edison International,EIX,0000827052,2022-02-24,https://www.sec.gov/Archives/edgar/data/827052/0000827052-22-000006.txt
Edison International,EIX,0000827052,2023-02-23,https://www.sec.gov/Archives/edgar/data/827052/0000827052-23-000010.txt
Edison International,EIX,0000827052,2024-02-22,https://www.sec.gov/Archives/edgar/data/827052/0000827052-24-000013.txt
Edison International,EIX,0000827052,2025-02-27,https://www.sec.gov/Archives/edgar/data/827052/0000827052-25-000022.txt
Estée Lauder,EL,0001001250,2022-08-24,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-22-000122.txt
Estée Lauder,EL,0001001250,2023-08-18,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-23-000112.txt
Estée Lauder,EL,0001001250,2024-08-19,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-24-000116.txt
Estée Lauder,EL,0001001250,2025-08-20,https://www.sec.gov/Archives/edgar/data/1001250/0001001250-25-000099.txt
Elevance Health,ELV,0001156039,2022-02-16,https://www.sec.gov/Archives/edgar/data/1156039/0001156039-22-000009.txt
Elevance Health,ELV,0001156039,2023-02-15,https://www.sec.gov/Archives/edgar/data/1156039/0001156039-23-000007.txt
Elevance Health,ELV,0001156039,2024-02-21,https://www.sec.gov/Archives/edgar/data/1156039/0001156039-24-000015.txt
Elevance Health,ELV,0001156039,2025-02-20,https://www.sec.gov/Archives/edgar/data/1156039/0001156039-25-000010.txt
EMCOR Group,EME,0000105634,2022-02-24,https://www.sec.gov/Archives/edgar/data/105634/0000105634-22-000006.txt
EMCOR Group,EME,0000105634,2023-02-23,https://www.sec.gov/Archives/edgar/data/105634/0000105634-23-000005.txt
EMCOR Group,EME,0000105634,2024-02-28,https://www.sec.gov/Archives/edgar/data/105634/0000105634-24-000006.txt
EMCOR Group,EME,0000105634,2025-02-26,https://www.sec.gov/Archives/edgar/data/105634/0000105634-25-000015.txt
Eastman Chemical,EMN,0000915389,2022-02-25,https://www.sec.gov/Archives/edgar/data/915389/0000915389-22-000010.txt
Eastman Chemical,EMN,0000915389,2023-02-15,https://www.sec.gov/Archives/edgar/data/915389/0000915389-23-000015.txt
Eastman Chemical,EMN,0000915389,2024-02-14,https://www.sec.gov/Archives/edgar/data/915389/0000915389-24-000016.txt
Eastman Chemical,EMN,0000915389,2025-02-14,https://www.sec.gov/Archives/edgar/data/915389/0000915389-25-000012.txt
Emerson Electric,EMR,0000032604,2022-11-14,https://www.sec.gov/Archives/edgar/data/32604/0000032604-22-000041.txt
Emerson Electric,EMR,0000032604,2023-11-13,https://www.sec.gov/Archives/edgar/data/32604/0000032604-23-000044.txt
Emerson Electric,EMR,0000032604,2024-11-12,https://www.sec.gov/Archives/edgar/data/32604/0000032604-24-000041.txt
Emerson Electric,EMR,0000032604,2025-11-10,https://www.sec.gov/Archives/edgar/data/32604/0000032604-25-000087.txt
EOG Resources,EOG,0000821189,2022-02-24,https://www.sec.gov/Archives/edgar/data/821189/0000821189-22-000017.txt
EOG Resources,EOG,0000821189,2023-02-23,https://www.sec.gov/Archives/edgar/data/821189/0000821189-23-000015.txt
EOG Resources,EOG,0000821189,2024-02-22,https://www.sec.gov/Archives/edgar/data/821189/0000821189-24-000011.txt
EOG Resources,EOG,0000821189,2025-02-27,https://www.sec.gov/Archives/edgar/data/821189/0000821189-25-000011.txt
Enterprise Products Partners,EPD,0001061219,2022-02-28,https://www.sec.gov/Archives/edgar/data/1061219/0001061219-22-000008.txt
Enterprise Products Partners,EPD,0001061219,2023-02-28,https://www.sec.gov/Archives/edgar/data/1061219/0001061219-23-000006.txt
Enterprise Products Partners,EPD,0001061219,2024-02-28,https://www.sec.gov/Archives/edgar/data/1061219/0001061219-24-000006.txt
Enterprise Products Partners,EPD,0001061219,2025-02-28,https://www.sec.gov/Archives/edgar/data/1061219/0001061219-25-000006.txt
Equitable Holdings,EQH,0001333986,2022-02-22,https://www.sec.gov/Archives/edgar/data/1333986/0001333986-22-000006.txt
Equitable Holdings,EQH,0001333986,2023-02-21,https://www.sec.gov/Archives/edgar/data/1333986/0001333986-23-000004.txt
Equitable Holdings,EQH,0001333986,2024-02-26,https://www.sec.gov/Archives/edgar/data/1333986/0001333986-24-000009.txt
Equitable Holdings,EQH,0001333986,2025-02-24,https://www.sec.gov/Archives/edgar/data/1333986/0001333986-25-000011.txt
Equinix,EQIX,0001101239,2022-02-18,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-22-003171.txt
Equinix,EQIX,0001101239,2023-02-17,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-23-004039.txt
Equinix,EQIX,0001101239,2024-02-16,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-24-005350.txt
Equinix,EQIX,0001101239,2025-02-12,https://www.sec.gov/Archives/edgar/data/1101239/0001628280-25-005126.txt
Eversource Energy,ES,0000072741,2022-02-17,https://www.sec.gov/Archives/edgar/data/72741/0000072741-22-000015.txt
Eversource Energy,ES,0000072741,2023-02-15,https://www.sec.gov/Archives/edgar/data/72741/0000072741-23-000004.txt
Eversource Energy,ES,0000072741,2024-02-14,https://www.sec.gov/Archives/edgar/data/72741/0000072741-24-000005.txt
Eversource Energy,ES,0000072741,2025-02-14,https://www.sec.gov/Archives/edgar/data/72741/0000072741-25-000007.txt
Energy Transfer,ET,0001276187,2022-02-18,https://www.sec.gov/Archives/edgar/data/1276187/0001276187-22-000020.txt
Energy Transfer,ET,0001276187,2023-02-17,https://www.sec.gov/Archives/edgar/data/1276187/0001276187-23-000014.txt
Energy Transfer,ET,0001276187,2024-02-16,https://www.sec.gov/Archives/edgar/data/1276187/0001276187-24-000024.txt
Energy Transfer,ET,0001276187,2025-02-14,https://www.sec.gov/Archives/edgar/data/1276187/0001276187-25-000018.txt
Entergy,ETR,0000065984,2022-02-25,https://www.sec.gov/Archives/edgar/data/65984/0000065984-22-000017.txt
Entergy,ETR,0000065984,2023-02-24,https://www.sec.gov/Archives/edgar/data/65984/0000065984-23-000014.txt
Entergy,ETR,0000065984,2024-02-23,https://www.sec.gov/Archives/edgar/data/65984/0000065984-24-000012.txt
Entergy,ETR,0000065984,2025-02-18,https://www.sec.gov/Archives/edgar/data/65984/0000065984-25-000012.txt
Exelon,EXC,0001109357,2022-02-25,https://www.sec.gov/Archives/edgar/data/1109357/0001109357-22-000039.txt
Exelon,EXC,0001109357,2023-02-14,https://www.sec.gov/Archives/edgar/data/1109357/0001109357-23-000018.txt
Exelon,EXC,0001109357,2024-02-21,https://www.sec.gov/Archives/edgar/data/1109357/0001109357-24-000053.txt
Exelon,EXC,0001109357,2025-02-12,https://www.sec.gov/Archives/edgar/data/1109357/0001109357-25-000043.txt
Expeditors International of Washington,EXPD,0000746515,2022-03-15,https://www.sec.gov/Archives/edgar/data/746515/0001564590-22-010381.txt
Expeditors International of Washington,EXPD,0000746515,2023-03-01,https://www.sec.gov/Archives/edgar/data/746515/0000950170-23-005412.txt
Expeditors International of Washington,EXPD,0000746515,2024-02-23,https://www.sec.gov/Archives/edgar/data/746515/0000950170-24-019394.txt
Expeditors International of Washington,EXPD,0000746515,2025-02-21,https://www.sec.gov/Archives/edgar/data/746515/0000950170-25-024750.txt
Expedia Group,EXPE,0001324424,2022-02-11,https://www.sec.gov/Archives/edgar/data/1324424/0001324424-22-000009.txt
Expedia Group,EXPE,0001324424,2023-02-10,https://www.sec.gov/Archives/edgar/data/1324424/0001324424-23-000007.txt
Expedia Group,EXPE,0001324424,2024-02-09,https://www.sec.gov/Archives/edgar/data/1324424/0001324424-24-000007.txt
Expedia Group,EXPE,0001324424,2025-02-07,https://www.sec.gov/Archives/edgar/data/1324424/0001324424-25-000008.txt
Ford Motor,F,0000037996,2022-02-04,https://www.sec.gov/Archives/edgar/data/37996/0000037996-22-000013.txt
Ford Motor,F,0000037996,2023-02-03,https://www.sec.gov/Archives/edgar/data/37996/0000037996-23-000012.txt
Ford Motor,F,0000037996,2024-02-07,https://www.sec.gov/Archives/edgar/data/37996/0000037996-24-000009.txt
Ford Motor,F,0000037996,2025-02-06,https://www.sec.gov/Archives/edgar/data/37996/0000037996-25-000013.txt
Diamondback Energy,FANG,0001539838,2022-02-24,https://www.sec.gov/Archives/edgar/data/1539838/0001539838-22-000008.txt
Diamondback Energy,FANG,0001539838,2023-02-23,https://www.sec.gov/Archives/edgar/data/1539838/0001539838-23-000022.txt
Diamondback Energy,FANG,0001539838,2024-02-22,https://www.sec.gov/Archives/edgar/data/1539838/0001539838-24-000019.txt
Diamondback Energy,FANG,0001539838,2025-02-26,https://www.sec.gov/Archives/edgar/data/1539838/0001539838-25-000021.txt
Fastenal,FAST,0000815556,2022-02-07,https://www.sec.gov/Archives/edgar/data/815556/0000815556-22-000009.txt
Fastenal,FAST,0000815556,2023-02-07,https://www.sec.gov/Archives/edgar/data/815556/0000815556-23-000009.txt
Fastenal,FAST,0000815556,2024-02-06,https://www.sec.gov/Archives/edgar/data/815556/0000815556-24-000009.txt
Fastenal,FAST,0000815556,2025-02-06,https://www.sec.gov/Archives/edgar/data/815556/0000815556-25-000065.txt
First Citizens BancShares,FCNCA,0000798941,2022-02-25,https://www.sec.gov/Archives/edgar/data/798941/0000798941-22-000014.txt
First Citizens BancShares,FCNCA,0000798941,2023-02-24,https://www.sec.gov/Archives/edgar/data/798941/0000798941-23-000017.txt
First Citizens BancShares,FCNCA,0000798941,2024-02-23,https://www.sec.gov/Archives/edgar/data/798941/0000798941-24-000018.txt
First Citizens BancShares,FCNCA,0000798941,2025-02-21,https://www.sec.gov/Archives/edgar/data/798941/0000798941-25-000010.txt
Freeport-McMoRan,FCX,0000831259,2022-02-15,https://www.sec.gov/Archives/edgar/data/831259/0000831259-22-000009.txt
Freeport-McMoRan,FCX,0000831259,2023-02-15,https://www.sec.gov/Archives/edgar/data/831259/0000831259-23-000013.txt
Freeport-McMoRan,FCX,0000831259,2024-02-16,https://www.sec.gov/Archives/edgar/data/831259/0000831259-24-000011.txt
Freeport-McMoRan,FCX,0000831259,2025-02-14,https://www.sec.gov/Archives/edgar/data/831259/0000831259-25-000006.txt
FedEx,FDX,0001048911,2022-07-18,https://www.sec.gov/Archives/edgar/data/1048911/0000950170-22-012762.txt
FedEx,FDX,0001048911,2023-07-17,https://www.sec.gov/Archives/edgar/data/1048911/0000950170-23-033201.txt
FedEx,FDX,0001048911,2024-07-15,https://www.sec.gov/Archives/edgar/data/1048911/0000950170-24-083577.txt
FedEx,FDX,0001048911,2025-07-21,https://www.sec.gov/Archives/edgar/data/1048911/0001048911-25-000011.txt
FirstEnergy,FE,0001031296,2022-02-16,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-22-000013.txt
FirstEnergy,FE,0001031296,2023-02-13,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-23-000014.txt
FirstEnergy,FE,0001031296,2024-02-13,https://www.sec.gov/Archives/edgar/data/1031296/0001031296-24-000008.txt
